CUSTOM.dateTime,OSD.flyTime,OSD.latitude,OSD.longitude,OSD.height,OSD.heightMax,OSD.vpsHeight,OSD.altitude,OSD.xSpeed,OSD.xSpeedMax,OSD.ySpeed,OSD.ySpeedMax,OSD.zSpeed,OSD.zSpeedMax,OSD.pitch,OSD.roll,OSD.yaw,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.isGPSUsed,OSD.nonGPSCause,OSD.gpsNum,OSD.gpsLevel,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceleratorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,BATTERY.chargeLevel,BATTERY.voltage,BATTERY.current,BATTERY.currentCapacity,BATTERY.fullCapacity,BATTERY.cellNum,BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1,BATTERY.cellVoltage2,BATTERY.cellVoltage3,BATTERY.cellVoltage4,BATTERY.cellVoltageDeviation,BATTERY.maxCellVoltageDeviation,BATTERY.temperature,BATTERY.minTemperature,BATTERY.maxTemperature,HOME.latitude,HOME.longitude,HOME.altitude,HOME.heightLimit,HOME.isHomeRecord,HOME.goHomeMode,HOME.isDynamicHomePointEnabled,HOME.isNearDistanceLimit,HOME.isNearHeightLimit,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.IOCMode,HOME.goHomeHeight,HOME.IOCCourseLockAngle,HOME.maxAllowedHeight,HOME.currentFlightRecordIndex,RECOVER.appPlatform,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,APP.tip,APP.warn,DETAILS.totalTime,DETAILS.totalDistance,DETAILS.maxHeight,DETAILS.maxHorizontalSpeed,DETAILS.maxVerticalSpeed,DETAILS.photoNum,DETAILS.videoTime,DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.appPlatform,DETAILS.appVersion
2026-07-01T20:40:11.782Z,0.0,42.5753975947667,-80.36704153497034,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.4,0.8,-173.5,GPSGentle,AutoFly,None,true,Already,28,5,112,false,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-134.6,false,false,false,false,false,false,true,Normal,,,1024,1024,1024,1024,95,8.179,0.685,2754,2887,4,true,2.04475,2.04475,2.04475,2.04475,0.0,0.0,30.8,30.8,30.8,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,DJIFly,1.19.0,,,,,,Flight mode changed to GPSGentle.,,689.0,0.6276782,89.0,8.931966,6.3,0,445623,,,,,DJIFly,1.19.0
2026-07-01T20:40:11.883Z,0.1,42.57539759415709,-80.36704153510975,0.0,0.0,0.1,177.24542,0.0,0.0,0.0,0.0,0.0,0.0,-11.4,0.7,-173.5,EngineStart,AutoFly,None,true,Already,28,5,112,false,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-134.6,false,false,false,false,false,false,true,Normal,,,1024,1024,1024,1024,95,8.179,0.685,2754,2887,4,true,2.04475,2.04475,2.04475,2.04475,0.0,0.0,30.8,30.8,30.8,42.57539989143141,-80.3670379327933,177.24542,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,93,DJIFly,1.19.0,,,,,,Flight mode changed to EngineStart.,,689.0,0.6276782,89.0,8.931966,6.3,0,445623,,,,,DJIFly,1.19.0
2026-07-01T20:40:11.984Z,0.2,42.57539759479881,-80.36704153604154,0.0,0.0,0.1,177.24542,0.0,0.0,0.0,0.0,0.0,0.0,-11.5,0.7,-173.5,EngineStart,AutoFly,None,true,Already,28,5,112,false,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-134.6,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,95,8.179,0.685,2754,2887,4,true,2.04475,2.04475,2.04475,2.04475,0.0,0.0,30.8,30.8,30.8,42.57539989143141,-80.3670379327933,177.24542,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,93,DJIFly,1.19.0,,,,,,,,689.0,0.6276782,89.0,8.931966,6.3,0,445623,,,,,DJIFly,1.19.0
2026-07-01T20:40:12.085Z,0.3,42.57539759198719,-80.36704163536372,0.0,0.0,0.1,177.24542,0.0,0.0,0.0,0.0,0.0,0.0,-11.5,0.7,-173.5,EngineStart,AutoFly,None,true,Already,29,5,112,false,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-134.6,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,95,8.179,0.685,2754,2887,4,true,2.04475,2.04475,2.04475,2.04475,0.0,0.0,30.8,30.8,30.8,42.57539989143141,-80.3670379327933,177.24542,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,93,DJIFly,1.19.0,,,,,,,,689.0,0.6276782,89.0,8.931966,6.3,0,445623,,,,,DJIFly,1.19.0
2026-07-01T20:40:12.186Z,0.4,42.575397592178206,-80.36704163662401,0.0,0.0,0.1,177.24542,0.0,0.0,0.0,0.0,0.0,0.0,-11.5,0.7,-173.5,EngineStart,AutoFly,None,true,Already,29,5,112,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-134.6,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,95,8.179,0.685,2754,2887,4,true,2.04475,2.04475,2.04475,2.04475,0.0,0.0,30.8,30.8,30.8,42.57539989143141,-80.3670379327933,177.24542,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,93,DJIFly,1.19.0,,,,,,,,689.0,0.6276782,89.0,8.931966,6.3,0,445623,,,,,DJIFly,1.19.0
2026-07-01T20:40:12.288Z,0.5,42.575397490923265,-80.36704183629702,0.0,0.0,0.1,177.24542,0.0,0.0,0.0,0.0,0.0,0.0,-11.5,0.7,-173.5,EngineStart,AutoFly,None,true,Already,29,5,112,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-134.6,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,95,8.179,0.685,2754,2887,4,true,2.04475,2.04475,2.04475,2.04475,0.0,0.0,30.8,30.8,30.8,42.57539989143141,-80.3670379327933,177.24542,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,93,DJIFly,1.19.0,,,,,,,,689.0,0.6276782,89.0,8.931966,6.3,0,445623,,,,,DJIFly,1.19.0
2026-07-01T20:40:12.390Z,0.6,42.57539749063138,-80.36704183805426,0.0,0.0,0.1,177.24542,0.0,0.0,0.0,0.0,0.0,0.0,-11.5,0.7,-173.5,EngineStart,AutoFly,None,true,Already,29,5,112,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-134.6,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,95,8.179,0.685,2754,2887,4,false,4.087,4.089,0.0,0.0,4.089,4.089,30.8,30.8,30.8,42.57539989143141,-80.3670379327933,177.24542,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,93,DJIFly,1.19.0,,,,,,,,689.0,0.6276782,89.0,8.931966,6.3,0,445623,,,,,DJIFly,1.19.0
2026-07-01T20:40:12.491Z,0.7,42.57539738806055,-80.3670418339659,0.0,0.0,0.1,177.24542,0.0,0.0,0.0,0.0,0.0,0.0,-11.5,0.7,-173.5,EngineStart,AutoFly,None,true,Already,29,5,112,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-134.6,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,95,8.174,0.773,2754,2887,4,false,4.087,4.089,0.0,0.0,4.089,4.089,30.8,30.8,30.8,42.57539989143141,-80.3670379327933,177.24542,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,93,DJIFly,1.19.0,,,,,,,,689.0,0.6276782,89.0,8.931966,6.3,0,445623,,,,,DJIFly,1.19.0
2026-07-01T20:40:12.592Z,0.8,42.57539738447633,-80.36704183256548,0.0,0.0,0.1,177.24542,0.0,0.0,0.0,0.0,0.0,0.0,-11.5,0.7,-173.5,EngineStart,AutoFly,None,true,Already,29,5,112,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-134.6,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,95,8.174,0.773,2754,2887,4,false,4.087,4.089,0.0,0.0,4.089,4.089,30.8,30.8,30.8,42.57539989143141,-80.3670379327933,177.24542,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,93,DJIFly,1.19.0,,,,,,,,689.0,0.6276782,89.0,8.931966,6.3,0,445623,,,,,DJIFly,1.19.0
2026-07-01T20:40:12.693Z,0.9,42.57539738726874,-80.36704203192195,0.0,0.0,0.1,177.24542,0.0,0.0,0.0,0.0,0.0,0.0,-11.5,0.7,-173.5,EngineStart,AutoFly,None,true,Already,29,5,112,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-134.6,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,95,8.174,0.773,2754,2887,4,false,4.087,4.089,0.0,0.0,4.089,4.089,30.8,30.8,30.8,42.57539989143141,-80.3670379327933,177.24542,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,93,DJIFly,1.19.0,,,,,,,,689.0,0.6276782,89.0,8.931966,6.3,0,445623,,,,,DJIFly,1.19.0
2026-07-01T20:40:12.794Z,1.0,42.57539738690602,-80.36704203166605,0.0,0.0,0.1,177.24542,0.0,0.0,0.0,0.0,0.0,0.0,-11.5,0.7,-173.4,EngineStart,AutoFly,None,true,Already,28,5,112,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-134.6,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,95,8.174,0.773,2754,2887,4,false,4.087,4.089,0.0,0.0,4.089,4.089,30.8,30.8,30.8,42.57539989143141,-80.3670379327933,177.24542,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,93,DJIFly,1.19.0,,,,,,,,689.0,0.6276782,89.0,8.931966,6.3,0,445623,,,,,DJIFly,1.19.0
2026-07-01T20:40:12.895Z,1.1,42.57539739192605,-80.36704193173408,0.0,0.0,0.1,177.24542,0.0,0.0,0.0,0.0,0.0,0.0,-11.5,0.6,-173.4,EngineStart,AutoFly,None,true,Already,28,5,112,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-134.6,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,95,8.174,0.773,2754,2887,4,false,4.087,4.089,0.0,0.0,4.089,4.089,30.8,30.8,30.8,42.57539989143141,-80.3670379327933,177.24542,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,93,DJIFly,1.19.0,,,,,,,,689.0,0.6276782,89.0,8.931966,6.3,0,445623,,,,,DJIFly,1.19.0
