CUSTOM.dateTime,OSD.flyTime,OSD.latitude,OSD.longitude,OSD.height,OSD.heightMax,OSD.vpsHeight,OSD.altitude,OSD.xSpeed,OSD.xSpeedMax,OSD.ySpeed,OSD.ySpeedMax,OSD.zSpeed,OSD.zSpeedMax,OSD.pitch,OSD.roll,OSD.yaw,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.isGPSUsed,OSD.nonGPSCause,OSD.gpsNum,OSD.gpsLevel,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceleratorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,BATTERY.chargeLevel,BATTERY.voltage,BATTERY.current,BATTERY.currentCapacity,BATTERY.fullCapacity,BATTERY.cellNum,BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1,BATTERY.cellVoltage2,BATTERY.cellVoltage3,BATTERY.cellVoltage4,BATTERY.cellVoltageDeviation,BATTERY.maxCellVoltageDeviation,BATTERY.temperature,BATTERY.minTemperature,BATTERY.maxTemperature,HOME.latitude,HOME.longitude,HOME.altitude,HOME.heightLimit,HOME.isHomeRecord,HOME.goHomeMode,HOME.isDynamicHomePointEnabled,HOME.isNearDistanceLimit,HOME.isNearHeightLimit,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.IOCMode,HOME.goHomeHeight,HOME.IOCCourseLockAngle,HOME.maxAllowedHeight,HOME.currentFlightRecordIndex,RECOVER.appPlatform,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,APP.tip,APP.warn,DETAILS.totalTime,DETAILS.totalDistance,DETAILS.maxHeight,DETAILS.maxHorizontalSpeed,DETAILS.maxVerticalSpeed,DETAILS.photoNum,DETAILS.videoTime,DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.appPlatform,DETAILS.appVersion
1970-01-01T00:00:00Z,0.0,42.575958720445634,-80.37046464844693,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.8,0.6,164.4,GPSGentle,AutoFly,None,true,Already,26,5,112,false,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-174.8,false,false,false,false,false,false,true,Normal,,,1024,1024,1024,1024,55,7.33,0.736,1588,2863,4,true,1.8325,1.8325,1.8325,1.8325,0.0,0.0,34.2,34.2,34.2,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,DJIFly,1.19.0,,,,,,Flight mode changed to GPSGentle.,,452.8,0.47512352,50.0,10.159232,5.8,0,138756,,,,,DJIFly,1.19.0
2026-07-01T21:07:21.119Z,0.1,42.57595880896927,-80.37046464583591,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.8,0.6,164.4,EngineStart,AutoFly,None,true,Already,26,5,112,false,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-174.8,false,false,false,false,false,false,true,Normal,,,1024,1024,1024,1024,55,7.33,0.736,1588,2863,4,true,1.8325,1.8325,1.8325,1.8325,0.0,0.0,34.2,34.2,34.2,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,DJIFly,1.19.0,,,,,,Flight mode changed to EngineStart.,,452.8,0.47512352,50.0,10.159232,5.8,0,138756,,,,,DJIFly,1.19.0
2026-07-01T21:07:21.221Z,0.2,42.57595880999947,-80.37046464538633,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.8,0.6,164.4,EngineStart,AutoFly,None,true,Already,26,5,112,false,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-174.8,false,false,false,false,false,false,true,Normal,,,1024,1024,1024,1024,55,7.33,0.736,1588,2863,4,true,1.8325,1.8325,1.8325,1.8325,0.0,0.0,34.2,34.2,34.2,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,DJIFly,1.19.0,,,,,,,,452.8,0.47512352,50.0,10.159232,5.8,0,138756,,,,,DJIFly,1.19.0
2026-07-01T21:07:21.322Z,0.3,42.57595880108614,-80.37046464385286,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.8,0.6,164.4,EngineStart,AutoFly,None,true,Already,25,5,112,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-174.8,false,false,false,false,false,false,true,Normal,90,,1024,1024,1024,1024,55,7.33,0.736,1588,2863,4,false,3.664,3.666,0.0,0.0,3.666,3.666,34.2,34.2,34.2,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,DJIFly,1.19.0,,,,,,,,452.8,0.47512352,50.0,10.159232,5.8,0,138756,,,,,DJIFly,1.19.0
2026-07-01T21:07:21.424Z,0.4,42.57595880194999,-80.37046464222537,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.8,0.6,164.4,EngineStart,AutoFly,None,true,Already,25,5,112,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-174.8,false,false,false,false,false,false,true,Normal,90,,1024,1024,1024,1024,55,7.33,0.736,1588,2863,4,false,3.664,3.666,0.0,0.0,3.666,3.666,34.2,34.2,34.2,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,DJIFly,1.19.0,,,,,,,,452.8,0.47512352,50.0,10.159232,5.8,0,138756,,,,,DJIFly,1.19.0
2026-07-01T21:07:21.526Z,0.5,42.575958900519026,-80.37046464556039,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.8,0.6,164.4,EngineStart,AutoFly,None,true,Already,25,5,112,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-174.8,false,false,false,false,false,false,true,Normal,90,,1024,1024,1024,1024,55,7.33,0.736,1588,2863,4,false,3.664,3.666,0.0,0.0,3.666,3.666,34.2,34.2,34.2,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,DJIFly,1.19.0,,,,,,,,452.8,0.47512352,50.0,10.159232,5.8,0,138756,,,,,DJIFly,1.19.0
2026-07-01T21:07:21.629Z,0.6,42.57595890115322,-80.37046464624606,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.8,0.7,164.4,EngineStart,AutoFly,None,true,Already,25,5,112,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-174.8,false,false,false,false,false,false,true,Normal,90,,1024,1024,1024,1024,55,7.33,0.736,1588,2863,4,false,3.664,3.666,0.0,0.0,3.666,3.666,34.2,34.2,34.2,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,DJIFly,1.19.0,,,,,,,,452.8,0.47512352,50.0,10.159232,5.8,0,138756,,,,,DJIFly,1.19.0
2026-07-01T21:07:21.733Z,0.7,42.57595900239435,-80.37046455147609,0.0,0.0,0.1,168.55948,0.0,0.0,0.0,0.0,0.0,0.0,-10.8,0.6,164.4,EngineStart,AutoFly,None,true,Already,25,5,112,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-174.8,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,55,7.33,0.736,1588,2863,4,false,3.664,3.666,0.0,0.0,3.666,3.666,34.2,34.2,34.2,42.57596308699453,-80.37046283563417,168.55948,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,97,DJIFly,1.19.0,,,,,,,,452.8,0.47512352,50.0,10.159232,5.8,0,138756,,,,,DJIFly,1.19.0
2026-07-01T21:07:21.836Z,0.8,42.57595900508681,-80.370464553021,0.0,0.0,0.1,168.55948,0.0,0.0,0.0,0.0,0.0,0.0,-10.8,0.6,164.4,EngineStart,AutoFly,None,true,Already,25,5,112,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-174.8,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,55,7.33,0.736,1588,2863,4,false,3.664,3.666,0.0,0.0,3.666,3.666,34.2,34.2,34.2,42.57596308699453,-80.37046283563417,168.55948,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,97,DJIFly,1.19.0,,,,,,,,452.8,0.47512352,50.0,10.159232,5.8,0,138756,,,,,DJIFly,1.19.0
2026-07-01T21:07:21.937Z,0.9,42.57595900484323,-80.37046454730402,0.0,0.0,0.1,168.55948,0.0,0.0,0.0,0.0,0.0,0.0,-10.8,0.6,164.4,EngineStart,AutoFly,None,true,Already,25,5,112,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-174.8,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,55,7.33,0.736,1588,2863,4,false,3.664,3.666,0.0,0.0,3.666,3.666,34.2,34.2,34.2,42.57596308699453,-80.37046283563417,168.55948,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,97,DJIFly,1.19.0,,,,,,,,452.8,0.47512352,50.0,10.159232,5.8,0,138756,,,,,DJIFly,1.19.0
