CUSTOM.dateTime,OSD.flyTime,OSD.latitude,OSD.longitude,OSD.height,OSD.heightMax,OSD.vpsHeight,OSD.altitude,OSD.xSpeed,OSD.xSpeedMax,OSD.ySpeed,OSD.ySpeedMax,OSD.zSpeed,OSD.zSpeedMax,OSD.pitch,OSD.roll,OSD.yaw,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.isGPSUsed,OSD.nonGPSCause,OSD.gpsNum,OSD.gpsLevel,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceleratorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,BATTERY.chargeLevel,BATTERY.voltage,BATTERY.current,BATTERY.currentCapacity,BATTERY.fullCapacity,BATTERY.cellNum,BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1,BATTERY.cellVoltage2,BATTERY.cellVoltage3,BATTERY.cellVoltage4,BATTERY.cellVoltageDeviation,BATTERY.maxCellVoltageDeviation,BATTERY.temperature,BATTERY.minTemperature,BATTERY.maxTemperature,HOME.latitude,HOME.longitude,HOME.altitude,HOME.heightLimit,HOME.isHomeRecord,HOME.goHomeMode,HOME.isDynamicHomePointEnabled,HOME.isNearDistanceLimit,HOME.isNearHeightLimit,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.IOCMode,HOME.goHomeHeight,HOME.IOCCourseLockAngle,HOME.maxAllowedHeight,HOME.currentFlightRecordIndex,RECOVER.appPlatform,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,APP.tip,APP.warn,DETAILS.totalTime,DETAILS.totalDistance,DETAILS.maxHeight,DETAILS.maxHorizontalSpeed,DETAILS.maxVerticalSpeed,DETAILS.photoNum,DETAILS.videoTime,DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.appPlatform,DETAILS.appVersion
2026-07-01T20:52:59.384Z,0.0,42.57539299820374,-80.36705214934192,0.0,0.0,0.1,175.24759,0.0,0.0,0.0,0.0,0.0,0.0,-10.4,1.1,136.8,GPSGentle,AutoFly,None,true,Already,28,5,112,false,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,123.0,false,false,false,false,false,false,true,Normal,,90,1024,1024,1024,1024,24,6.819,0.924,1171,4723,4,true,1.70475,1.70475,1.70475,1.70475,0.0,0.0,35.4,35.4,35.4,42.575391794429194,-80.3670500498334,175.24759,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,95,DJIFly,1.19.0,,,,,,Flight mode changed to GPSGentle.,,165.6,0.4379255,48.0,8.949302,6.0,0,9216,,,,,DJIFly,1.19.0
2026-07-01T20:52:59.384Z,0.1,42.575392998446,-80.36705215020572,0.0,0.0,0.1,175.24759,0.0,0.0,0.0,0.0,0.0,0.0,-10.4,1.1,136.8,EngineStart,AutoFly,None,true,Already,28,5,112,false,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,123.0,false,false,false,false,false,false,true,Normal,,90,1024,1024,1024,1024,24,6.819,0.924,1171,4723,4,true,1.70475,1.70475,1.70475,1.70475,0.0,0.0,35.4,35.4,35.4,42.575391794429194,-80.3670500498334,175.24759,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,95,DJIFly,1.19.0,,,,,,Flight mode changed to EngineStart.,,165.6,0.4379255,48.0,8.949302,6.0,0,9216,,,,,DJIFly,1.19.0
2026-07-01T20:52:59.484Z,0.2,42.57539289221006,-80.36705214744829,0.0,0.0,0.1,175.24759,0.0,0.0,0.0,0.0,0.0,0.0,-10.5,1.1,136.8,EngineStart,AutoFly,None,true,Already,28,5,112,false,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,123.0,false,false,false,false,false,false,true,Normal,,90,1024,1024,1024,1024,24,6.819,0.924,1171,4723,4,true,1.70475,1.70475,1.70475,1.70475,0.0,0.0,35.4,35.4,35.4,42.575391794429194,-80.3670500498334,175.24759,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,95,DJIFly,1.19.0,,,,,,,,165.6,0.4379255,48.0,8.949302,6.0,0,9216,,,,,DJIFly,1.19.0
2026-07-01T20:52:59.585Z,0.3,42.57539288955235,-80.36705214608263,0.0,0.0,0.1,175.24759,0.0,0.0,0.0,0.0,0.0,0.0,-10.5,1.1,136.8,EngineStart,AutoFly,None,true,Already,28,5,112,false,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,123.0,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,24,6.819,0.924,1171,4723,4,true,1.70475,1.70475,1.70475,1.70475,0.0,0.0,35.4,35.4,35.4,42.575391794429194,-80.3670500498334,175.24759,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,95,DJIFly,1.19.0,,,,,,,,165.6,0.4379255,48.0,8.949302,6.0,0,9216,,,,,DJIFly,1.19.0
2026-07-01T20:52:59.686Z,0.4,42.57539289298163,-80.36705214675388,0.0,0.0,0.1,175.24759,0.0,0.0,0.0,0.0,0.0,0.0,-10.5,1.1,136.8,EngineStart,AutoFly,None,true,Already,28,5,112,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,123.0,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,24,6.819,0.924,1171,4723,4,true,1.70475,1.70475,1.70475,1.70475,0.0,0.0,35.4,35.4,35.4,42.575391794429194,-80.3670500498334,175.24759,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,95,DJIFly,1.19.0,,,,,,,,165.6,0.4379255,48.0,8.949302,6.0,0,9216,,,,,DJIFly,1.19.0
2026-07-01T20:52:59.791Z,0.5,42.57539289213211,-80.36705214604719,0.0,0.0,0.1,175.24759,0.0,0.0,0.0,0.0,0.0,0.0,-10.5,1.1,136.8,EngineStart,AutoFly,None,true,Already,28,5,112,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,123.0,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,24,6.819,0.924,1171,4723,4,true,1.70475,1.70475,1.70475,1.70475,0.0,0.0,35.4,35.4,35.4,42.575391794429194,-80.3670500498334,175.24759,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,95,DJIFly,1.19.0,,,,,,,,165.6,0.4379255,48.0,8.949302,6.0,0,9216,,,,,DJIFly,1.19.0
2026-07-01T20:52:59.892Z,0.6,42.57539289443181,-80.36705214625073,0.0,0.0,0.1,175.24759,0.0,0.0,0.0,0.0,0.0,0.0,-10.5,1.1,136.8,EngineStart,AutoFly,None,true,Already,28,5,112,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,123.0,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,24,6.819,0.865,1171,4723,4,false,3.409,3.41,0.0,0.0,3.41,3.41,35.4,35.4,35.4,42.575391794429194,-80.3670500498334,175.24759,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,95,DJIFly,1.19.0,,,,,,,,165.6,0.4379255,48.0,8.949302,6.0,0,9216,,,,,DJIFly,1.19.0
2026-07-01T20:52:59.992Z,0.7,42.57539289344507,-80.36705214438747,0.0,0.0,0.1,175.24759,0.0,0.0,0.0,0.0,0.0,0.0,-10.5,1.1,136.8,EngineStart,AutoFly,None,true,Already,28,5,112,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,123.0,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,24,6.819,0.865,1171,4723,4,false,3.409,3.41,0.0,0.0,3.41,3.41,35.4,35.4,35.4,42.575391794429194,-80.3670500498334,175.24759,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,95,DJIFly,1.19.0,,,,,,,,165.6,0.4379255,48.0,8.949302,6.0,0,9216,,,,,DJIFly,1.19.0
2026-07-01T20:53:00.093Z,0.8,42.57539289037139,-80.36705213688317,0.0,0.0,0.1,175.24759,0.0,0.0,0.0,0.0,0.0,0.0,-10.8,1.3,136.7,EngineStart,AutoFly,None,true,Already,28,5,112,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,123.0,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,24,6.819,0.865,1171,4723,4,false,3.409,3.41,0.0,0.0,3.41,3.41,35.4,35.4,35.4,42.575391794429194,-80.3670500498334,175.24759,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,95,DJIFly,1.19.0,,,,,,,,165.6,0.4379255,48.0,8.949302,6.0,0,9216,,,,,DJIFly,1.19.0
2026-07-01T20:53:00.194Z,0.9,42.575392888099216,-80.36705213493764,0.0,0.0,0.1,175.24759,0.0,0.0,0.0,0.0,0.0,0.0,-11.2,1.5,136.6,EngineStart,AutoFly,None,true,Already,28,5,112,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,123.0,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,24,6.819,0.865,1171,4723,4,false,3.409,3.41,0.0,0.0,3.41,3.41,35.4,35.4,35.4,42.575391794429194,-80.3670500498334,175.24759,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,95,DJIFly,1.19.0,,,,,,,,165.6,0.4379255,48.0,8.949302,6.0,0,9216,,,,,DJIFly,1.19.0
